fighter_name,date,opponent,method,method_points,strike_bonus,round_bonus,total_points
Francis Carmont,2012-07-11,Karlos Vemola,Submission,90,1,0,91
Francis Carmont,2012-04-14,Magnus Cedenblad,Submission,90,17,0,107
Francis Carmont,2014-08-23,Thales Leites,KO/TKO,0,0,0,0
Francis Carmont,2012-11-17,Tom Lawlor,Decision - Split,70,14,0,84
Francis Carmont,2013-04-20,Lorenz Larkin,Decision - Unanimous,80,0,0,80
Francis Carmont,2014-05-31,CB Dollaway,Decision - Unanimous,0,0,0,0
Mike Swick,2008-06-07,Marcus Davis,Decision - Unanimous,80,1,0,81
Mike Swick,2006-03-04,Steve Vigneault,Submission,90,7,0,97
Mike Swick,2009-06-13,Ben Saunders,KO/TKO,100,0,0,100
Mike Swick,2003-03-27,Kengo Ura,KO/TKO,100,14,0,114
Mike Swick,2007-04-07,Yushin Okami,Decision - Unanimous,0,0,0,0
Mike Swick,2006-05-27,Joe Riggs,Submission,90,4,0,94
Mike Swick,2009-11-14,Dan Hardy,Decision - Unanimous,0,0,0,0
Mike Swick,2004-01-16,Chris Leben,KO/TKO,0,0,25,25
Mike Swick,2005-08-06,Gideon Ray,KO/TKO,100,6,0,106
Mike Swick,2015-07-11,Alex Garcia,Decision - Unanimous,0,0,0,0
Mike Swick,2005-04-09,Alex Schoenauer,KO/TKO,100,6,0,106
Mike Swick,2010-02-06,Paulo Thiago,Submission,0,0,0,0
Mike Swick,2012-12-08,Matt Brown,KO/TKO,0,0,0,0
Mike Swick,2008-01-23,Joshua Burkman,Decision - Majority,75,15,0,90
Mike Swick,2012-08-04,DaMarques Johnson,KO/TKO,100,2,0,102
Mike Swick,2008-12-10,Jonathan Goulet,KO/TKO,100,6,0,106
Mike Swick,2006-09-23,David Loiseau,Decision - Unanimous,80,0,0,80
Marcus Davis,2008-06-07,Mike Swick,Decision - Unanimous,0,0,0,0
Marcus Davis,2005-11-05,Melvin Guillard,TKO - Doctor's Stoppage,0,0,0,0
Marcus Davis,2007-04-07,Pete Spratt,Submission,90,0,0,90
Marcus Davis,2007-06-16,Jason Tan,KO/TKO,100,3,0,103
Marcus Davis,2009-01-17,Chris Lytle,Decision - Split,70,0,0,70
Marcus Davis,2011-01-01,Jeremy Stephens,KO/TKO,0,0,0,0
Marcus Davis,2008-10-18,Paul Kelly,Submission,90,22,0,112
Marcus Davis,2007-09-08,Paul Taylor,Submission,90,8,0,98
Marcus Davis,2006-10-10,Forrest Petz,Submission,90,28,0,118
Marcus Davis,2006-12-13,Shonie Carter,Decision - Unanimous,80,27,0,107
Marcus Davis,2010-05-08,Jonathan Goulet,KO/TKO,100,6,0,106
Marcus Davis,2008-01-19,Jess Liaudin,KO/TKO,100,1,0,101
Marcus Davis,2010-08-28,Nate Diaz,Submission,0,0,0,0
Marcus Davis,2009-06-13,Dan Hardy,Decision - Split,0,0,0,0
Marcus Davis,2009-11-21,Ben Saunders,KO/TKO,0,0,0,0
Charles Oliveira,2015-05-30,Nik Lentz,Submission,90,27,0,117
Charles Oliveira,2021-05-15,Michael Chandler,KO/TKO,100,0,25,125
Charles Oliveira,2018-12-15,Jim Miller,Submission,90,0,0,90
Charles Oliveira,2018-06-09,Clay Guida,Submission,90,5,0,95
Charles Oliveira,2016-11-05,Ricardo Lamas,Submission,0,2,0,2
Charles Oliveira,2020-03-14,Kevin Lee,Submission,90,2,25,117
Charles Oliveira,2010-08-01,Darren Elkins,Submission,90,3,0,93
Charles Oliveira,2017-12-02,Paul Felder,KO/TKO,0,0,0,0
Charles Oliveira,2018-09-22,Christos Giagos,Submission,90,10,0,100
Charles Oliveira,2014-02-15,Andy Ogle,Submission,90,2,0,92
Charles Oliveira,2020-12-12,Tony Ferguson,Decision - Unanimous,80,22,0,102
Charles Oliveira,2021-12-11,Dustin Poirier,Submission,90,15,25,130
Charles Oliveira,2014-06-28,Hatsu Hioki,Submission,90,13,0,103
Charles Oliveira,2010-09-15,Efrain Escudero,Submission,90,22,0,112
Charles Oliveira,2019-02-02,David Teymur,Submission,90,2,0,92
Charles Oliveira,2022-05-07,Justin Gaethje,Submission,90,9,25,124
Charles Oliveira,2019-11-16,Jared Gordon,KO/TKO,100,3,0,103
Charles Oliveira,2012-01-28,Eric Wisely,Submission,90,4,0,94
Charles Oliveira,2010-12-11,Jim Miller,Submission,0,4,0,4
Charles Oliveira,2013-07-06,Frankie Edgar,Decision - Unanimous,0,0,0,0
Charles Oliveira,2019-05-18,Nik Lentz,KO/TKO,100,20,0,120
Charles Oliveira,2017-04-08,Will Brooks,Submission,90,0,0,90
Charles Oliveira,2022-10-22,Islam Makhachev,Submission,0,0,25,25
Charles Oliveira,2016-08-27,Anthony Pettis,Submission,0,0,0,0
Charles Oliveira,2024-11-16,Michael Chandler,Decision - Unanimous,80,4,25,109
Charles Oliveira,2023-06-10,Beneil Dariush,KO/TKO,100,14,0,114
Charles Oliveira,2012-09-22,Cub Swanson,KO/TKO,0,0,0,0
Charles Oliveira,2011-08-14,Donald Cerrone,KO/TKO,0,0,0,0
Charles Oliveira,2014-12-12,Jeremy Stephens,Decision - Unanimous,80,0,0,80
Charles Oliveira,2015-12-19,Myles Jury,Submission,90,0,0,90
Charles Oliveira,2012-06-01,Jonathan Brookins,Submission,90,15,0,105
Charles Oliveira,2015-08-23,Max Holloway,KO/TKO,0,0,25,25
Charles Oliveira,2024-04-13,Arman Tsarukyan,Decision - Split,0,0,0,0
Nik Lentz,2015-05-30,Charles Oliveira,Submission,0,0,0,0
Nik Lentz,2017-11-18,Will Brooks,Submission,90,0,0,90
Nik Lentz,2019-02-17,Scott Holtzman,Decision - Unanimous,80,17,0,97
Nik Lentz,2021-01-23,Movsar Evloev,Decision - Split,0,0,0,0
Nik Lentz,2020-01-25,Arnold Allen,Decision - Unanimous,0,0,0,0
Nik Lentz,2012-01-28,Evan Dunham,TKO - Doctor's Stoppage,0,0,0,0
Nik Lentz,2017-02-11,Islam Makhachev,Decision - Unanimous,0,0,0,0
Nik Lentz,2013-05-18,Hacran Dias,Decision - Unanimous,80,2,0,82
Nik Lentz,2010-03-31,Rob Emerson,Decision - Unanimous,80,22,0,102
Nik Lentz,2018-06-01,David Teymur,Decision - Unanimous,0,0,0,0
Nik Lentz,2018-10-06,Gray Maynard,KO/TKO,100,62,0,162
Nik Lentz,2016-09-10,Michael McBride,KO/TKO,100,22,0,122
Nik Lentz,2009-09-19,Rafaello Oliveira,Decision - Unanimous,80,38,0,118
Nik Lentz,2010-11-20,Tyson Griffin,Decision - Split,70,3,0,73
Nik Lentz,2011-12-10,Mark Bocek,Decision - Unanimous,0,0,0,0
Nik Lentz,2014-05-10,Manvel Gamburyan,Decision - Unanimous,80,24,0,104
Nik Lentz,2010-08-28,Andre Winner,Decision - Unanimous,80,3,0,83
Nik Lentz,2013-12-14,Chad Mendes,Decision - Unanimous,0,5,0,5
Nik Lentz,2019-05-18,Charles Oliveira,KO/TKO,0,0,0,0
Nik Lentz,2012-08-11,Eiji Mitsuoka,KO/TKO,100,28,0,128
Nik Lentz,2013-01-19,Diego Nunes,Decision - Unanimous,80,38,0,118
Nik Lentz,2015-12-19,Danny Castillo,Decision - Split,70,2,0,72
Nik Lentz,2011-03-26,Waylon Lowe,Submission,90,5,0,95
Anthony Smith,2017-09-16,Hector Lombard,KO/TKO,100,0,0,100
Anthony Smith,2013-01-12,Roger Gracie,Submission,0,1,0,1
Anthony Smith,2011-11-18,Adlan Amagov,KO/TKO,0,0,0,0
Anthony Smith,2016-02-21,Leonardo Guimaraes,Decision - Unanimous,80,0,0,80
Anthony Smith,2021-09-18,Ryan Spann,Submission,90,9,25,124
Anthony Smith,2023-08-26,Ryan Spann,Decision - Split,70,32,0,102
Anthony Smith,2023-05-13,Johnny Walker,Decision - Unanimous,0,0,0,0
Anthony Smith,2024-06-29,Roman Dolidze,Decision - Unanimous,0,0,0,0
Anthony Smith,2018-02-03,Thiago Santos,KO/TKO,0,0,0,0
Anthony Smith,2024-05-04,Vitor Petrino,Submission,90,1,0,91
Anthony Smith,2024-12-07,Dominick Reyes,KO/TKO,0,0,0,0
Anthony Smith,2018-10-27,Volkan Oezdemir,Submission,90,0,25,115
Anthony Smith,2023-12-09,Khalil Rountree Jr.,KO/TKO,0,0,0,0
Anthony Smith,2018-06-09,Rashad Evans,KO/TKO,100,5,0,105
Anthony Smith,2020-05-13,Glover Teixeira,KO/TKO,0,0,25,25
Anthony Smith,2013-06-08,Antonio Braga Neto,Submission,0,0,0,0
Anthony Smith,2018-07-22,Mauricio Rua,KO/TKO,100,19,25,144
Anthony Smith,2019-03-02,Jon Jones,Decision - Unanimous,0,0,25,25
Anthony Smith,2019-06-01,Alexander Gustafsson,Submission,90,0,25,115
Anthony Smith,2012-08-18,Lumumba Sayers,Submission,90,11,0,101
Anthony Smith,2020-08-29,Aleksandar Rakic,Decision - Unanimous,0,0,0,0
Anthony Smith,2016-12-03,Elvis Mutapcic,KO/TKO,100,19,0,119
Anthony Smith,2016-07-08,Cezar Ferreira,Decision - Unanimous,0,3,0,3
Anthony Smith,2020-11-28,Devin Clark,Submission,90,0,25,115
Anthony Smith,2017-04-15,Andrew Sanchez,KO/TKO,100,0,0,100
Anthony Smith,2022-07-30,Magomed Ankalaev,KO/TKO,0,0,0,0
Anthony Smith,2021-04-24,Jimmy Crute,TKO - Doctor's Stoppage,0,8,0,8
Hector Lombard,2017-09-16,Anthony Smith,KO/TKO,0,30,0,30
Hector Lombard,2013-03-02,Yushin Okami,Decision - Split,0,8,0,8
Hector Lombard,2006-11-05,Gegard Mousasi,Decision - Unanimous,0,0,0,0
Hector Lombard,2018-09-22,Thales Leites,Decision - Unanimous,0,0,0,0
Hector Lombard,2016-06-04,Dan Henderson,KO/TKO,0,10,0,10
Hector Lombard,2012-07-21,Tim Boetsch,Decision - Split,0,0,0,0
Hector Lombard,2017-02-19,Johny Hendricks,Decision - Unanimous,0,0,0,0
Hector Lombard,2016-03-19,Neil Magny,KO/TKO,0,0,0,0
Hector Lombard,2018-03-03,CB Dollaway,DQ,0,6,0,6
Hector Lombard,2012-12-14,Rousimar Palhares,KO/TKO,100,18,0,118
Hector Lombard,2014-03-15,Jake Shields,Decision - Unanimous,80,23,0,103
Hector Lombard,2013-10-19,Nate Marquardt,KO/TKO,100,6,0,106
Hector Lombard,2006-06-04,Akihiro Gono,Decision - Unanimous,0,0,0,0
Blagoy Ivanov,2022-05-07,Marcos Rogerio de Lima,Decision - Unanimous,80,0,0,80
Blagoy Ivanov,2019-11-02,Derrick Lewis,Decision - Split,0,0,0,0
Blagoy Ivanov,2019-06-08,Tai Tuivasa,Decision - Unanimous,80,9,0,89
Blagoy Ivanov,2023-07-01,Alexandr Romanov,Decision - Unanimous,0,0,0,0
Blagoy Ivanov,2020-05-30,Augusto Sakai,Decision - Split,0,0,0,0
Blagoy Ivanov,2023-02-04,Marcin Tybura,Decision - Unanimous,0,0,0,0
Blagoy Ivanov,2019-03-09,Ben Rothwell,Decision - Unanimous,80,2,0,82
Blagoy Ivanov,2018-07-14,Junior Dos Santos,Decision - Unanimous,0,0,25,25
Marcos Rogerio de Lima,2022-05-07,Blagoy Ivanov,Decision - Unanimous,0,6,0,6
Marcos Rogerio de Lima,2023-07-29,Derrick Lewis,KO/TKO,0,0,0,0
Marcos Rogerio de Lima,2014-12-20,Igor Pokrajac,KO/TKO,100,15,0,115
Marcos Rogerio de Lima,2016-04-23,Clint Hester,Submission,90,29,0,119
Marcos Rogerio de Lima,2011-09-10,Mike Kyle,Decision - Unanimous,0,0,0,0
Marcos Rogerio de Lima,2014-05-31,Richardson Moreira,KO/TKO,100,4,0,104
Marcos Rogerio de Lima,2016-11-19,Gadzhimurad Antigulov,Submission,0,2,0,2
Marcos Rogerio de Lima,2020-02-22,Ben Sosoli,KO/TKO,100,14,0,114
Marcos Rogerio de Lima,2017-01-28,Jeremy Kimball,KO/TKO,100,7,0,107
Marcos Rogerio de Lima,2023-04-29,Waldo Cortes-Acosta,Decision - Unanimous,80,0,0,80
Marcos Rogerio de Lima,2022-10-29,Andrei Arlovski,Submission,90,4,0,94
Marcos Rogerio de Lima,2017-04-22,Ovince Saint Preux,Submission,0,0,0,0
Marcos Rogerio de Lima,2019-02-23,Stefan Struve,Submission,0,25,0,25
Marcos Rogerio de Lima,2021-05-08,Maurice Greene,Decision - Unanimous,80,9,0,89
Marcos Rogerio de Lima,2018-11-03,Adam Wieczorek,Decision - Unanimous,80,21,0,101
Marcos Rogerio de Lima,2020-11-07,Alexandr Romanov,Submission,0,12,0,12
Marcos Rogerio de Lima,2015-08-23,Nikita Krylov,Submission,0,0,0,0
Marcos Rogerio de Lima,2024-02-17,Junior Tafa,KO/TKO,100,22,0,122
Marcos Rogerio de Lima,2021-11-13,Ben Rothwell,KO/TKO,100,12,0,112
Lukasz Brzeski,2024-04-06,Valter Walker,Decision - Unanimous,80,25,0,105
Lukasz Brzeski,2024-12-07,Kennedy Nzechukwu,KO/TKO,0,3,0,3
Lukasz Brzeski,2023-03-11,Karl Williams,Decision - Unanimous,0,0,0,0
Lukasz Brzeski,2021-09-14,Dylan Potter,Submission,90,37,0,127
Lukasz Brzeski,2023-08-26,Waldo Cortes-Acosta,KO/TKO,0,0,0,0
Lukasz Brzeski,2022-08-13,Martin Buday,Decision - Split,0,52,0,52
Lukasz Brzeski,2024-07-27,Mick Parkin,KO/TKO,0,0,0,0
Valter Walker,2024-04-06,Lukasz Brzeski,Decision - Unanimous,0,0,0,0
Valter Walker,2024-08-17,Junior Tafa,Submission,90,0,0,90
Takanori Gomi,2006-11-05,Marcus Aurelio,Decision - Split,70,3,0,73
Takanori Gomi,2004-05-23,Ralph Gracie,KO/TKO,100,5,0,105
Takanori Gomi,2011-09-24,Nate Diaz,Submission,0,0,0,0
Takanori Gomi,2017-06-17,Jon Tuck,Submission,0,0,0,0
Takanori Gomi,2011-01-01,Clay Guida,Submission,0,2,0,2
Takanori Gomi,2005-05-22,Luiz Azeredo,KO/TKO,100,0,0,100
Takanori Gomi,2004-02-15,Jadson Costa,KO/TKO,100,14,0,114
Takanori Gomi,2003-10-10,BJ Penn,Submission,0,0,0,0
Takanori Gomi,2006-04-02,Marcus Aurelio,Submission,0,0,0,0
Takanori Gomi,2015-07-25,Joe Lauzon,KO/TKO,0,0,0,0
Takanori Gomi,2017-09-22,Dong Hyun Ma,KO/TKO,0,0,0,0
Takanori Gomi,2010-08-01,Tyson Griffin,KO/TKO,100,2,0,102
Takanori Gomi,2004-10-14,Charles Bennett,Submission,90,8,0,98
Takanori Gomi,2004-12-31,Jens Pulver,KO/TKO,100,27,0,127
Takanori Gomi,2010-03-31,Kenny Florian,Submission,0,0,0,0
Takanori Gomi,2005-09-25,Tatsuya Kawajiri,Submission,90,13,0,103
Takanori Gomi,2006-08-27,David Baron,Submission,90,11,0,101
Takanori Gomi,2014-09-20,Myles Jury,KO/TKO,0,0,0,0
Takanori Gomi,2016-07-09,Jim Miller,KO/TKO,0,0,0,0
Takanori Gomi,2005-12-31,Hayato Sakurai,KO/TKO,100,11,0,111
Takanori Gomi,2014-04-26,Isaac Vallie-Flagg,Decision - Unanimous,80,23,0,103
Takanori Gomi,2005-07-17,Jean Silva,Decision - Unanimous,80,33,0,113
Takanori Gomi,2006-12-31,Mitsuhiro Ishida,KO/TKO,100,14,0,114
Takanori Gomi,2012-02-25,Eiji Mitsuoka,KO/TKO,100,16,0,116
Takanori Gomi,2013-03-02,Diego Sanchez,Decision - Split,0,16,0,16
Takanori Gomi,2005-09-25,Luiz Azeredo,Decision - Unanimous,80,13,0,93
Takanori Gomi,2004-07-19,Fabio Mello,KO/TKO,100,25,0,125
Takanori Gomi,2012-11-10,Mac Danzig,Decision - Split,70,0,0,70
Marcus Aurelio,2006-11-05,Takanori Gomi,Decision - Split,0,0,0,0
Marcus Aurelio,2007-08-25,Clay Guida,Decision - Split,0,0,0,0
Marcus Aurelio,2005-04-03,Daisuke Nakamura,Decision - Unanimous,80,6,0,86
Marcus Aurelio,2006-04-02,Takanori Gomi,Submission,90,3,0,93
Marcus Aurelio,2005-07-17,Jutaro Nakao,Decision - Unanimous,80,12,0,92
Marcus Aurelio,2009-08-29,Evan Dunham,Decision - Split,0,0,0,0
Marcus Aurelio,2008-10-25,Hermes Franca,Decision - Unanimous,0,0,0,0
Marcus Aurelio,2010-09-25,Shinya Aoki,Decision - Unanimous,0,0,0,0
Marcus Aurelio,2004-07-19,Dokonjonosuke Mishima,Decision - Split,0,0,0,0
Marcus Aurelio,2008-04-02,Ryan Roberts,Submission,90,6,0,96
Marcus Aurelio,2007-11-17,Luke Caudillo,KO/TKO,100,14,0,114
Marcus Aurelio,2008-07-05,Tyson Griffin,Decision - Unanimous,0,0,0,0
Marcus Aurelio,2006-06-04,Mitsuhiro Ishida,Decision - Unanimous,0,0,0,0
James Thompson,2005-12-31,Paulo Cesar Silva,KO/TKO,100,8,0,108
James Thompson,2010-09-25,Yusuke Kawaguchi,Decision - Split,0,16,0,16
James Thompson,2006-05-05,Kazuyuki Fujita,KO/TKO,0,20,0,20
James Thompson,2006-12-31,Hidehiko Yoshida,KO/TKO,100,19,0,119
James Thompson,2004-10-31,Aleksander Emelianenko,KO/TKO,0,0,0,0
James Thompson,2009-10-25,Alistair Overeem,Submission,0,0,0,0
James Thompson,2007-04-08,Don Frye,KO/TKO,100,57,0,157
James Thompson,2008-05-31,Kevin Ferguson,KO/TKO,0,1,0,1
James Thompson,2005-10-23,Alexandru Lungu,KO/TKO,100,8,0,108
James Thompson,2005-07-17,Henry Miller,KO/TKO,100,7,0,107
James Thompson,2008-02-16,Brett Rogers,KO/TKO,0,0,0,0
Paulo Cesar Silva,2005-12-31,James Thompson,KO/TKO,0,0,0,0
Paulo Cesar Silva,2006-04-02,Ikuhisa Minowa,KO/TKO,0,0,0,0
Paulo Cesar Silva,2004-12-31,Mu Bae Choi,Submission,0,0,0,0
Paulo Cesar Silva,2004-07-19,Takashi Sugiura,KO/TKO,0,0,0,0
Paulo Cesar Silva,2004-04-25,Henry Miller,Submission,90,0,0,90
Paulo Cesar Silva,2003-12-31,Heath Herring,Submission,0,0,0,0
Paulo Cesar Silva,2004-06-20,Naoya Ogawa,KO/TKO,0,0,0,0
Karolina Kowalkiewicz,2022-11-12,Silvana Gomez Juarez,Decision - Unanimous,80,0,0,80
Karolina Kowalkiewicz,2021-08-07,Jessica Penne,Submission,0,0,0,0
Karolina Kowalkiewicz,2024-11-09,Denise Gomes,Decision - Unanimous,0,0,0,0
Karolina Kowalkiewicz,2018-09-08,Jessica Andrade,KO/TKO,0,0,0,0
Karolina Kowalkiewicz,2017-10-21,Jodie Esquibel,Decision - Unanimous,80,62,0,142
Karolina Kowalkiewicz,2024-05-04,Iasmin Lucindo,Decision - Unanimous,0,0,0,0
Karolina Kowalkiewicz,2016-05-08,Heather Clark,Decision - Unanimous,80,49,0,129
Karolina Kowalkiewicz,2019-03-30,Michelle Waterson-Gomez,Decision - Unanimous,0,0,0,0
Karolina Kowalkiewicz,2023-10-07,Diana Belbita,Decision - Unanimous,80,42,0,122
Karolina Kowalkiewicz,2019-06-08,Alexa Grasso,Decision - Unanimous,0,0,0,0
Karolina Kowalkiewicz,2015-12-19,Randa Markos,Decision - Unanimous,80,32,0,112
Karolina Kowalkiewicz,2016-07-30,Rose Namajunas,Decision - Split,70,14,0,84
Karolina Kowalkiewicz,2017-06-03,Claudia Gadelha,Submission,0,1,0,1
Karolina Kowalkiewicz,2018-04-07,Felice Herrig,Decision - Split,70,40,0,110
Karolina Kowalkiewicz,2022-06-04,Felice Herrig,Submission,90,27,0,117
Karolina Kowalkiewicz,2016-11-12,Joanna Jedrzejczyk,Decision - Unanimous,0,0,25,25
Karolina Kowalkiewicz,2023-05-20,Vanessa Demopoulos,Decision - Unanimous,80,71,0,151
Karolina Kowalkiewicz,2020-02-22,Yan Xiaonan,Decision - Unanimous,0,0,0,0
Silvana Gomez Juarez,2022-11-12,Karolina Kowalkiewicz,Decision - Unanimous,0,3,0,3
Silvana Gomez Juarez,2021-10-09,Loopy Godinez,Submission,0,0,0,0
Silvana Gomez Juarez,2022-06-11,Liang Na,KO/TKO,100,4,0,104
Silvana Gomez Juarez,2022-01-22,Vanessa Demopoulos,Submission,0,6,0,6
Askar Askarov,2020-01-18,Tim Elliott,Decision - Unanimous,80,26,0,106
Askar Askarov,2020-07-18,Alexandre Pantoja,Decision - Unanimous,80,9,0,89
Askar Askarov,2021-03-06,Joseph Benavidez,Decision - Unanimous,80,12,0,92
Askar Askarov,2022-03-26,Kai Kara-France,Decision - Unanimous,0,0,0,0
Tim Elliott,2020-01-18,Askar Askarov,Decision - Unanimous,0,0,0,0
Tim Elliott,2023-12-09,Sumudaerji,Submission,90,0,0,90
Tim Elliott,2023-10-21,Muhammad Mokaev,Submission,0,16,0,16
Tim Elliott,2012-05-05,John Dodson,Decision - Unanimous,0,0,0,0
Tim Elliott,2022-03-05,Tagir Ulanbekov,Decision - Unanimous,80,0,0,80
Tim Elliott,2012-12-15,Jared Papazian,Decision - Unanimous,80,0,0,80
Tim Elliott,2015-02-14,Zach Makovsky,Decision - Unanimous,0,22,0,22
Tim Elliott,2023-06-03,Victor Altamirano,Decision - Unanimous,80,9,0,89
Tim Elliott,2017-12-30,Mark De La Rosa,Submission,90,10,0,100
Tim Elliott,2020-07-15,Ryan Benoit,Decision - Unanimous,80,12,0,92
Tim Elliott,2014-04-26,Joseph Benavidez,Submission,0,7,0,7
Tim Elliott,2017-04-15,Louis Smolka,Decision - Unanimous,80,16,0,96
Tim Elliott,2013-08-31,Louis Gaudinot,Decision - Unanimous,80,88,0,168
Tim Elliott,2013-11-16,Ali Bagautinov,Decision - Unanimous,0,5,0,5
Tim Elliott,2017-06-10,Ben Nguyen,Submission,0,0,0,0
Tim Elliott,2021-03-06,Jordan Espinosa,Decision - Unanimous,80,12,0,92
Tim Elliott,2021-10-09,Matheus Nicolau,Decision - Unanimous,0,6,0,6
Tim Elliott,2019-10-12,Deiveson Figueiredo,Submission,0,18,0,18
Tim Elliott,2016-12-03,Demetrious Johnson,Decision - Unanimous,0,0,25,25
Tim Elliott,2020-05-30,Brandon Royval,Submission,0,1,0,1
Luke Rockhold,2015-12-12,Chris Weidman,KO/TKO,100,78,25,203
Luke Rockhold,2012-07-14,Tim Kennedy,Decision - Unanimous,80,14,25,119
Luke Rockhold,2009-11-06,Jesse Taylor,Submission,90,0,0,90
Luke Rockhold,2010-02-26,Paul Bradley,KO/TKO,100,5,0,105
Luke Rockhold,2009-06-19,Cory Devela,Submission,90,19,0,109
Luke Rockhold,2014-04-26,Tim Boetsch,Submission,90,3,0,93
Luke Rockhold,2018-02-10,Yoel Romero,KO/TKO,0,0,25,25
Luke Rockhold,2008-11-21,Nik Theotikos,Submission,90,17,0,107
Luke Rockhold,2016-06-04,Michael Bisping,KO/TKO,0,0,25,25
Luke Rockhold,2015-04-18,Lyoto Machida,Submission,90,10,25,125
Luke Rockhold,2019-07-06,Jan Blachowicz,KO/TKO,0,0,0,0
Luke Rockhold,2011-09-10,Jacare Souza,Decision - Unanimous,80,48,25,153
Luke Rockhold,2014-11-07,Michael Bisping,Submission,90,4,25,119
Luke Rockhold,2022-08-20,Paulo Costa,Decision - Unanimous,0,0,0,0
Luke Rockhold,2012-01-07,Keith Jardine,KO/TKO,100,20,25,145
Luke Rockhold,2017-09-16,David Branch,KO/TKO,100,33,25,158
Luke Rockhold,2013-05-18,Vitor Belfort,KO/TKO,0,0,25,25
Luke Rockhold,2014-01-15,Constantinos Philippou,KO/TKO,100,8,25,133
Chris Weidman,2015-12-12,Luke Rockhold,KO/TKO,0,0,25,25
Chris Weidman,2014-07-05,Lyoto Machida,Decision - Unanimous,80,7,25,112
Chris Weidman,2011-11-19,Tom Lawlor,Submission,90,1,0,91
Chris Weidman,2016-11-12,Yoel Romero,KO/TKO,0,0,0,0
Chris Weidman,2018-11-03,Jacare Souza,KO/TKO,0,0,0,0
Chris Weidman,2012-01-28,Demian Maia,Decision - Unanimous,80,7,0,87
Chris Weidman,2013-07-06,Anderson Silva,KO/TKO,100,2,25,127
Chris Weidman,2012-07-11,Mark Munoz,KO/TKO,100,28,25,153
Chris Weidman,2017-04-08,Gegard Mousasi,KO/TKO,0,0,0,0
Chris Weidman,2024-03-30,Bruno Silva,Decision - Unanimous,80,45,0,125
Chris Weidman,2011-06-11,Jesse Bongfeldt,Submission,90,2,0,92
Chris Weidman,2017-07-22,Kelvin Gastelum,Submission,90,10,25,125
Chris Weidman,2011-03-03,Alessio Sakara,Decision - Unanimous,80,18,0,98
Chris Weidman,2015-05-23,Vitor Belfort,KO/TKO,100,28,25,153
Chris Weidman,2013-12-28,Anderson Silva,KO/TKO,100,12,25,137
Chris Weidman,2020-08-08,Omari Akhmedov,Decision - Unanimous,80,0,0,80
Chris Weidman,2023-08-19,Brad Tavares,Decision - Unanimous,0,0,0,0
Chris Weidman,2021-04-24,Uriah Hall,KO/TKO,0,1,0,1
Chris Weidman,2024-12-07,Eryk Anders,KO/TKO,0,0,0,0
Chris Weidman,2019-10-18,Dominick Reyes,KO/TKO,0,0,25,25
Bogdan Grad,2024-08-27,Michael Aswell,Decision - Split,70,0,0,70
Bogdan Grad,2023-08-08,Tom Nolan,KO/TKO,0,0,0,0
Michael Aswell,2024-08-27,Bogdan Grad,Decision - Split,0,53,0,53
Mark Hunt,2004-10-31,Dan Bobish,KO/TKO,100,0,0,100
Mark Hunt,2016-03-19,Frank Mir,KO/TKO,100,7,25,132
Mark Hunt,2014-09-20,Roy Nelson,KO/TKO,100,12,25,137
Mark Hunt,2018-09-15,Aleksei Oleinik,Submission,0,3,25,28
Mark Hunt,2004-12-31,Wanderlei Silva,Decision - Split,70,45,0,115
Mark Hunt,2017-06-10,Derrick Lewis,KO/TKO,100,8,25,133
Mark Hunt,2018-02-10,Curtis Blaydes,Decision - Unanimous,0,0,0,0
Mark Hunt,2011-09-24,Ben Rothwell,Decision - Unanimous,80,28,0,108
Mark Hunt,2013-03-02,Stefan Struve,KO/TKO,100,23,0,123
Mark Hunt,2017-03-04,Alistair Overeem,KO/TKO,0,0,0,0
Mark Hunt,2010-09-25,Sean McCorkle,Submission,0,2,0,2
Mark Hunt,2005-12-31,Mirko Filipovic,Decision - Split,70,17,0,87
Mark Hunt,2008-07-21,Alistair Overeem,Submission,0,3,0,3
Mark Hunt,2008-12-31,Melvin Manhoef,KO/TKO,0,0,0,0
Mark Hunt,2018-12-01,Justin Willis,Decision - Unanimous,0,0,0,0
Mark Hunt,2011-02-26,Chris Tuchscherer,KO/TKO,100,5,0,105
Mark Hunt,2015-05-09,Stipe Miocic,KO/TKO,0,0,25,25
Mark Hunt,2004-06-20,Hidehiko Yoshida,Submission,0,10,0,10
Mark Hunt,2006-07-01,Josh Barnett,Submission,0,0,0,0
Mark Hunt,2006-05-05,Tsuyoshi Kohsaka,KO/TKO,100,41,0,141
Mark Hunt,2012-02-25,Cheick Kongo,KO/TKO,100,5,0,105
Mark Hunt,2006-02-26,Yosuke Nishijima,KO/TKO,100,70,0,170
Mark Hunt,2015-11-14,Antonio Silva,KO/TKO,100,3,0,103
Mark Hunt,2009-05-26,Gegard Mousasi,Submission,0,0,0,0
Mark Hunt,2013-05-25,Junior Dos Santos,KO/TKO,0,0,0,0
Mark Hunt,2014-11-15,Fabricio Werdum,KO/TKO,0,0,25,25
Mark Hunt,2006-12-31,Fedor Emelianenko,Submission,0,0,0,0
Dan Bobish,2004-10-31,Mark Hunt,KO/TKO,0,12,0,12
Dan Bobish,2003-11-09,Gary Goodridge,KO/TKO,0,0,0,0
Dan Bobish,2004-02-01,Igor Vovchanchyn,KO/TKO,0,2,0,2
